Time,Smile,AU04,AU02,AU15,Trackerfail,AU18,AU09,negAU12,AU10,Expressive,Unilateral_LAU12,Unilateral_RAU12,AU14,Unilateral_LAU14,Unilateral_RAU14,AU05,AU17,AU26,Forward,Backward
36.4,0,0,16.667,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,33.333
36.6,0,0,33.333,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
36.8,0,0,16.667,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
36.9,0,0,16.667,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,33.333
37,0,0,16.667,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
37.9,0,0,16.667,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
38,0,0,0,0,28.571,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
39,0,0,0,0,28.571,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
39.1,0,0,0,0,28.571,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
39.9,0,0,0,0,28.571,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
40.3,0,0,0,0,28.571,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0
49.2,0,0,0,0,28.571,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
49.4,0,0,0,0,28.571,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
49.6,0,0,0,0,42.857,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
49.8,0,0,0,0,42.857,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
50.2,1,0,0,0,42.857,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
50.3,1,0,0,0,42.857,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
50.6,1,0,0,0,42.857,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
51,1,0,0,0,42.857,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
57.5,1,0,0,0,57.143,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
57.6,1,0,0,0,71.429,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
58.5,1,0,0,0,57.143,0,0,0,0,0,83.333,0,0,0,0,0,0,0,0,0
61.2,1,0,0,0,57.143,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
61.5,1,0,0,0,57.143,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0
61.6,1,0,0,0,57.143,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61.7,1,0,0,0,57.143,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
61.8,1,0,0,0,57.143,0,0,0,0,0,50,0,0,0,0,0,0,0,0,33.333
61.9,1,0,0,0,57.143,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,33.333
62,1,0,0,0,42.857,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,33.333
62.3,1,0,0,0,28.571,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,33.333
0,0,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0,0,0,0,27.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3,0,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.5,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.2,0,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.6,0,0,0,0,27.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.9,0,0,0,0,36.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.3,0,0,0,0,45.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.9,0,0,0,0,36.364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4,0,0,0,0,27.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,0,0,0,0,18.182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.7,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59.3,0,0,0,0,18.182,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,0
60.5,0,0,0,0,18.182,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,0
65.6,0,0,0,0,9.091,0,0,0,0,0,16.667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.3,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.6,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.667,0,0
7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0
8.1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,33.333,0,0
8.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
11.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
12.7,1,0,33.333,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
12.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
14.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,16.667,0,0
14.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
14.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.1,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
15.6,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
15.7,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
16.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,16.667,0,0
16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.667,0,0
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0
18.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0
21.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0
27,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,33.333,0,0
28,0,0,66.667,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,16.667,25,0
28.1,0,0,66.667,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,16.667,0,0
28.3,0,0,66.667,0,40,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28.5,0,0,66.667,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
28.6,1,0,33.333,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
29.2,1,0,33.333,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
29.4,1,0,33.333,0,60,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
30,1,0,33.333,0,80,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
30.1,1,0,33.333,0,40,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
30.3,1,0,33.333,0,20,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
30.6,1,0,33.333,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
30.9,1,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4.4,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
9.7,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,100
9.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
10,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
10.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
10.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
10.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
11.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
13.7,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
13.8,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
14.3,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
14.6,0,0,33.333,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
14.9,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
16,0,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
16.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
16.7,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
16.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
17,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
18.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
18.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
18.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
19.1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
19.2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
20.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,100
21.3,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
21.4,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
22,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
22.5,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
24.7,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,33.333,0,0,0,100
24.9,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
25.2,0,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
25.5,0,0,100,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
25.9,1,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
26,1,0,66.667,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
26.2,1,0,33.333,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
26.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.4,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
30.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.2,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
8.5,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
9.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
10.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
12.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
17.1,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
17.3,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
18.6,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
19.2,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
20.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
21.1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.8,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
29.9,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
30.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
31,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
32,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
32.1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
32.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
33,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
33.1,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
34.1,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
44.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.4,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
48.6,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
48.7,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
48.8,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
51.4,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
52.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.7,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
12.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.5,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
20.8,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
20.9,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
21,1,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
21.3,1,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
22.6,1,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
23.1,1,0,0,0,25,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
23.2,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
27.8,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
27.9,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.8,1,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.9,0,0,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,20,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
7.5,1,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
7.8,1,0,0,0,0,0,0,0,0,66.667,16.667,0,0,0,0,0,0,0,0,0
8.5,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
9.2,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
10.7,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
13.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
14.6,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
19.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
28.4,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
28.5,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.6,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
28.8,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
29.2,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
30.1,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
30.3,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
30.7,1,0,0,0,0,0,0,0,0,100,16.667,0,0,0,0,0,0,0,0,0
30.8,1,0,0,0,0,0,0,0,0,66.667,16.667,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.3,0,0,0,0,0,0,0,0,0,66.667,0,0,0,0,0,0,0,0,0,0
22.4,0,0,0,0,0,0,0,0,0,66.667,20,0,0,0,0,0,0,0,0,0
22.5,0,0,0,0,0,0,0,0,0,66.667,20,0,0,20,0,0,0,0,0,0
22.6,0,0,0,0,0,0,0,0,0,66.667,20,0,0,40,0,0,0,0,0,0
22.7,0,0,0,0,0,0,0,0,0,66.667,20,0,0,20,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0
23.6,0,0,0,0,0,0,0,0,0,33.333,20,0,0,20,0,0,0,0,0,0
23.9,0,0,0,0,0,0,0,0,0,33.333,20,0,0,0,0,0,0,0,0,0
24.2,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.8,0,0,0,0,0,0,0,0,0,33.333,0,0,0,0,0,0,0,0,0,0
42,1,0,0,0,0,0,0,0,0,33.333,20,0,0,0,0,0,0,0,0,0
42.8,1,0,0,0,0,0,0,0,0,66.667,20,0,0,0,0,0,0,0,0,0
43,1,0,0,0,0,0,0,0,0,66.667,40,0,0,20,0,0,0,0,0,0
43.3,1,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
46.3,1,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
46.4,0,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
46.9,0,0,0,0,0,0,0,0,0,33.333,40,0,0,0,0,0,0,0,0,0
49.8,0,0,0,0,0,0,0,0,0,33.333,60,0,0,0,0,0,0,0,0,0
49.9,0,0,0,0,20,0,0,0,0,33.333,60,0,0,0,0,0,0,0,0,0
50,1,0,0,0,20,0,0,0,0,66.667,60,0,0,0,0,0,0,0,0,0
50.9,1,0,0,0,20,0,0,0,0,66.667,60,0,0,0,0,0,0,0,0,0
51,1,0,0,0,20,0,0,0,0,66.667,60,0,0,0,0,0,0,0,0,0
51.6,1,0,0,0,20,0,0,0,0,66.667,60,0,0,0,0,0,0,0,0,0
51.8,1,0,0,0,0,0,0,0,0,66.667,60,0,0,0,0,0,0,0,0,0
51.9,1,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
52.2,0,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
52.7,0,0,0,0,0,0,0,0,0,66.667,40,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.7,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.9,0,0,0,0,9.091,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0
1.2,0,0,0,0,9.091,0,0,0,0,0,14.286,0,0,0,16.667,0,0,0,0,0
2.2,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,16.667,0,0,0,0,0
2.5,0,0,0,0,9.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,0,0,0,0,9.091,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0
7.6,0,0,0,0,9.091,0,0,0,0,0,14.286,0,0,0,0,0,0,0,0,0
7.7,0,0,0,0,9.091,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
7.8,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
9.2,1,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
9.9,1,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
10.3,1,0,0,0,27.273,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
10.5,1,0,0,0,27.273,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
10.7,1,0,0,0,18.182,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
11.2,1,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
11.3,1,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
12.1,1,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
12.2,1,0,0,0,9.091,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
12.7,1,0,0,0,18.182,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
12.9,1,0,0,0,18.182,0,0,0,0,0,85.714,0,0,0,0,0,0,0,0,0
13.5,1,0,0,0,18.182,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
13.9,1,0,0,0,18.182,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
14.8,1,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
15.7,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
15.9,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
16.2,0,0,0,0,18.182,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
18.4,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
18.8,0,0,0,0,18.182,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
19.8,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
19.9,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
20.4,0,0,0,0,9.091,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
20.5,0,0,0,0,9.091,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
20.6,0,0,0,0,9.091,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
20.7,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
21.6,0,0,0,0,18.182,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
23.3,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
23.9,0,0,0,0,9.091,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
29.3,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
29.4,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
30.1,0,0,0,0,9.091,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
34.4,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
34.5,0,0,0,0,9.091,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
34.8,0,0,0,0,9.091,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
34.9,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
35.2,0,0,0,0,18.182,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
35.3,0,0,0,0,18.182,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
35.4,0,0,0,0,18.182,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
37.3,0,0,0,0,9.091,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
40,0,0,0,0,9.091,0,0,0,0,0,28.571,0,0,0,0,0,0,0,0,0
40.2,0,0,0,0,9.091,0,0,0,0,0,42.857,0,0,0,0,0,0,0,0,0
40.3,0,0,0,0,9.091,0,0,0,0,0,57.143,0,0,0,0,0,0,0,0,0
40.5,0,0,0,0,9.091,0,0,0,0,0,71.429,0,0,0,0,0,0,0,0,0
